user_id,first_name,last_name,email,country,plan,account_status,created_at,kyc_verified,device_type
5f8e1540-c08a-4b36-98b3-21e50d0b1fee,James,,,,,active,2025-03-01,True,Android
61778c11-9723-4ce9-ac23-e6a7012c746f,Cody ,James,gbrown@example.org ,Brazil,standard,active,2021-08-12,True,Web
e6babdee-e704-4f19-8a8d-75834b623c8b,Robert,Hill,vickiwallace@example.org,USA,premium,active,2023-03-22,False,iOS
d8d0cefe-055b-4db9-b6c7-cb9c09837a8f,Justin,,,,,suspended,2022-01-24,True,iOS
3fcc0e9b-e3b7-437e-9ebb-67bbb17914c4,Sierra,Jennings,granttina@example.com,Germany,premium,active,2023-05-16,True,Web
b7947c00-ee4f-4733-a6bb-d1de477f913a,Thomas,West,jasonbradley@example.com,India,premium,active,2024-08-16,True,Android
5283136c-7905-4962-acc4-38c4b1366f11,Evelyn,Mack,utownsend@example.com,USA,standard,suspended,2024-11-26,True,iOS
e2a9debe-57e3-4ed4-9429-8db9d168354f,Matthew,Jensen,griffinwalter@example.com,Germany,basic,active,2024-12-30,False,Web
a2654824-b6b7-48a9-8e61-be0f92e7d80b,Gail,Thompson,jacobbarrett@example.com,USA,basic,active,2024-12-28,False,Android
33f027d6-dd4a-4291-9782-1bf6b86d4923,Michael,Garcia,patricia26@example.org,USA,basic,active,2023-01-14,True,Android
f12f682f-5316-47c1-88f6-91bcc47bfbe9,Gloria ,Gutierrez,welchmichaela@example.com ,Nigeria,premium,active,2021-11-24,True,iOS
42904213-27d2-4da5-a62c-daf0dfa7c275,Mark,Webb,cassandrarosario@example.com,Nigeria,premium,active,2024-09-12,False,iOS
195539e9-b239-43d1-9958-bf2797a1303a,Robert,barber,lchapman@example.net,usa,standard,active,2022-09-23,True,Android
73d00f71-1fcd-4701-b188-90911bc6a631,Jackson ,Ward,uthompson@example.org ,Italy,standard,active,2021-09-27,False,iOS
cdbab742-6ef0-4545-b3a9-f802f6b4165f,Kyle ,Wells,wagnershannon@example.net ,Nigeria,basic,active,2023-10-19,True,iOS
6ad24f0c-4bd8-4f34-9736-8b99775ddc7b,Wendy,Dunn,james22@example.com,Algeria,basic,active,2023-09-02,True,iOS
7c3dc9f5-7cb0-42ee-94bc-da56ab6824ea,Veronica,Hale,monicaperez@example.com,Canada,basic,churned,2022-07-24,False,Android
410d24ba-a4fa-4736-812e-3c7a332bd694,Whitney,mcclure,abennett@example.com,south africa,basic,active,2024-08-30,True,iOS
1cc91bc2-79fa-43c5-ac88-7c2bcd1b5640,Jason,Smith,fsmith@example.org,USA,standard,active,2022-11-10,False,iOS
aa095f12-8188-44cc-8ea1-71d11b7cfc1d,Kimberly,Heath,david74@example.com,France,basic,active,2024-06-05,False,Android
a380f9bb-994b-409c-8c78-53cb5b4c01a9,Benjamin,Martin,blackjacob@example.org,Australia,standard,suspended,2025-03-15,True,Web
a253ab93-c76d-40d6-b9d3-0592eda3b44b,Maxwell,,,,,active,2023-02-16,False,Android
61a8856a-6f5b-43d0-8917-0c45e0b8a7a0,Jon,Williams,qmyers@example.com,Egypt,basic,active,2021-09-07,False,iOS
c858f184-a77e-4938-97cc-3d98ef31b395,Patricia,carson,hudsonmary@example.net,spain,standard,active,2024-06-07,True,Android
ca064ded-a0eb-423f-b6ca-ae15de7c94af,John,,,,,active,2025-01-22,False,Web
eedb619f-51a7-4a68-bd83-c59eaecd5f3b,Jeffery,Lewis,davidsonwilliam@example.org,Portugal,basic,active,2022-10-11,True,Android
5af4c456-d377-45d3-8f4b-c39891388073,Daniel,Foster,dianegriffin@example.net,Canada,premium,active,2023-10-14,True,Android
36c3d71f-af47-4147-b09c-f85b394373ca,Kara,Moore,jasondaniels@example.org,Spain,basic,active,2024-12-22,True,iOS
34788520-ce40-4db9-8b15-e2fe7263a35e,Kimberly,Watson,timothy04@example.org,USA,basic,churned,2025-02-19,False,Android
85b0e82d-99fc-49a1-ba59-4b06e961d45b,Leslie,holland,mccoymargaret@example.net,portugal,basic,active,2024-02-22,False,iOS
72d7ab87-eca2-43c4-8df0-37b76d9d082d,Meghan,Page,brittany71@example.com,Brazil,standard,active,2021-05-19,True,Android
a01feeee-46d4-4548-820c-adcdcae0f622,Christopher,Jones,anthonydiaz@example.org,Germany,basic,active,2022-12-01,True,Android
6bfce987-5dc8-4e36-aa4e-b3e999a205e7,Ryan,kennedy,ohatfield@example.net,portugal,premium,active,2025-09-04,True,Android
014a3415-e03c-4ca5-b22a-fbe502121171,David,White,evelynkidd@example.org,Ghana,standard,active,2023-09-14,True,Android
2f121d68-1777-4552-bf88-2b87b2e68823,Nancy,beltran,patriciachang@example.com,morocco,premium,active,2025-07-26,True,Android
8ab453bf-878e-41ba-8ebf-bbfaa3afaa3b,David,,,,,churned,2022-10-09,True,iOS
e9f27007-73af-442f-a92f-d72d52bd9c1f,Dustin,Hahn,rhonda58@example.org,Australia,basic,suspended,2025-06-18,True,Web
fe42c9df-d7bc-4ca0-a259-b41770bab49f,Edward,Meyer,carriecuevas@example.org,Germany,basic,suspended,2024-07-07,True,iOS
76bf41ea-8d4c-4c8a-ab70-bfc3dc727e13,Mckenzie,Parker,patty78@example.net,Canada,basic,active,2025-05-22,False,Android
519644e9-21c8-4d57-a1da-7f5e41e6d44b,David,Cook,fostergregory@example.com,Germany,basic,active,2023-10-15,False,iOS
cc52b254-ed85-4030-889d-652edb43caba,Melanie,edwards,arellanochristopher@example.net,south africa,basic,active,2021-12-25,True,Android
dead7adf-058e-4554-a6fa-301b47b9eaf3,Dustin,Mahoney,william69@example.org,Nigeria,premium,active,2021-02-21,False,Web
ff53ca17-4f1a-49ea-842a-c8a8f6df238c,Cheryl,Douglas,anthonymarshall@example.org,USA,basic,active,2023-12-09,True,iOS
55fec326-7c55-4b1a-b747-b79accb0fa2f,Kristie,Brown,parkjill@example.com,Nigeria,basic,suspended,2023-11-24,False,iOS
0bb35c2a-f1f0-4072-9fc4-8956b7deba0e,Stephen,Hunt,pwood@example.org,Nigeria,basic,churned,2023-12-06,True,iOS
71e601f0-70ec-428c-a729-2a0413b764c9,Alexis,Flores,sarareyes@example.com,USA,premium,churned,2022-11-14,True,iOS
4d7dcb7e-bd49-42e2-92e4-eb9b2860e33e,Mary ,,,,,active,2024-03-28,False,Android
bacf7b24-1123-4070-a2ba-2fb4e4e6b593,John,Oliver,vfrey@example.com,UK,basic,active,2023-12-27,True,iOS
f3ea584b-3b66-4bcb-851a-bc3f862502dd,David,martin,jordantaylor@example.net,usa,basic,active,2021-02-01,False,Android
c31acf2d-5698-4b5d-83b5-4186d15ab064,Karen,Knight,munozandrew@example.com,USA,standard,active,2022-07-10,True,Android
97aa9f3d-ecd3-4c63-a8d4-5aa25b9d277b,Edward,Bartlett,vpadilla@example.com,Germany,basic,active,2024-06-09,False,Android
6a06b4ce-c666-4db8-9b48-ecdb3f7eb252,Manuel,,,,,suspended,2021-04-14,True,iOS
1c908a25-a4f9-47fc-b41a-c3e296ed359b,Randall,Frazier,pmccarthy@example.com,France,basic,active,2024-04-28,False,Android
fbc0e0a2-c28c-48f3-949f-0a0c6dacc94c,Karen,Graham,amy73@example.org,Italy,basic,active,2022-02-10,False,Android
372d8fec-1f9e-4460-b5b2-7840bafffa68,Margaret,Hays,tammy67@example.net,Spain,premium,churned,2023-08-12,True,iOS
0fa86bfe-7dea-48ae-9735-91056a45f31b,Wendy,Williams,ustrong@example.net,Kenya,standard,active,2022-09-28,False,Android
a909b80f-c9e9-4126-a8c5-855cd2034472,Stephanie,Freeman,jillbrooks@example.org,Italy,basic,active,2024-06-17,True,iOS
072b43cf-9117-41e1-b67f-637152a78429,Savannah,Cortez,nathan56@example.com,UK,premium,active,2022-10-28,True,iOS
d25afaca-a67b-4278-a194-67a194d9cf25,James ,Collins,rbaird@example.com ,Italy,basic,active,2021-12-16,True,iOS
12a7967a-a18b-470d-a555-94ec998a9e52,Sean,Adams,amanda76@example.org,Australia,standard,active,2025-01-02,False,iOS
9e9c751a-dc9b-4293-b687-9fe5162ffc9a,Patrick,Clark,sabrina28@example.net,Brazil,standard,active,2023-04-01,True,iOS
5b2a7c5d-26b0-4b4f-b53b-c023d97d101b,Joshua,,,,,active,2021-05-16,True,Web
c8c98880-3c34-4490-b656-1ce76995acbb,Tyler,Moore,hollowaycheryl@example.net,Canada,standard,active,2025-06-01,True,Android
f0f51386-90b8-4a88-93c2-4411d42aa8a9,Ashley,Beck,shawnwright@example.org,USA,standard,churned,2024-12-28,True,Android
2b4f5c35-1cc5-4650-8b42-eff390868e80,Lauren,Graham,smithchelsea@example.net,Canada,basic,active,2025-08-11,True,iOS
ca9cc753-b2a2-45fb-9256-42bf287f9968,Gina,Perry,fweiss@example.net,France,standard,active,2024-05-06,False,iOS
bb5fe2b1-d4be-4288-89d8-e2d58c6b9e79,Sandra,Freeman,peterschristy@example.org,Spain,standard,active,2025-08-01,True,Android
08a0e9b6-309b-41e5-8af8-7a115f0a6223,Craig,York,patricksolis@example.com,Nigeria,premium,churned,2024-09-15,True,Android
08e347e8-f05e-4a14-bb1c-afa86af022b4,Katie,schroeder,andrewbowen@example.net,france,standard,active,2024-10-27,False,iOS
67534a00-2aa9-4a34-a0c9-5b56449fdd73,Kevin,wright,harrisronald@example.com,kenya,standard,suspended,2023-06-10,False,Web
7423fe84-be8f-4760-8c3b-89c58a291b8d,Daniel,Griffin,markguzman@example.org,Portugal,standard,active,2023-11-12,True,iOS
1cee7f8c-cf07-400f-b398-2dc05526361d,Amy,Burgess,frostdavid@example.com,Germany,basic,active,2021-04-19,True,Android
e22cb5f7-48ec-4a15-bab0-700bc4dbb7cf,Luke,guzman,james34@example.net,portugal,basic,active,2021-03-05,True,Android
dd0aac9d-4a36-451c-b8dd-50bc5a05a18e,Patricia,cook,randallsnyder@example.org,france,basic,active,2023-02-21,True,iOS
ddbcf8bf-999f-403c-9860-b491f440a2a6,Sonya,kennedy,emily40@example.org,usa,basic,active,2025-09-24,False,Web
44eb4ea5-acfd-400c-9575-28806d6ce9d1,Wendy,Garrett,timothygeorge@example.com,USA,premium,active,2021-10-03,True,Android
ab348429-6e72-4c46-9533-647e7f2dc796,Sandra ,Potter,tanyahardy@example.com ,USA,premium,active,2021-10-06,True,Android
74a06b04-12c7-4754-99f8-d12c0ae62311,Amanda ,Huff,boconnell@example.org ,France,basic,churned,2024-05-22,False,Android
96883f47-9545-42af-9776-1bbf91219981,Joseph,Lane,garyfry@example.net,Italy,basic,churned,2023-02-27,True,iOS
9812257d-1eff-4cf1-80a9-a2102eeef7a4,Maria,pruitt,robert14@example.org,canada,standard,churned,2022-04-30,False,iOS
335425af-9248-4fe1-9a32-630ad7d170d3,Lori,elliott,michelleanderson@example.org,ghana,standard,active,2021-03-19,True,Android
7ddb641a-e165-405d-a3b6-b40b5ce8cbc3,Brian,Sosa,eric94@example.com,USA,basic,active,2021-10-18,False,Android
5aa12555-da26-4b13-b496-34a48a33a144,Cindy,,,,,active,2023-11-25,True,Web
f7588fed-eb40-4ad5-94a6-233ad0b30fba,Corey,Oneal,sarajohnson@example.net,USA,basic,churned,2024-10-01,True,Android
18979ffa-cf9e-4aca-a0e1-9675471d944e,Tony,Edwards,richardslee@example.net,Kenya,basic,active,2022-12-05,True,iOS
f3c2aa7d-5fd1-4c3a-9a9f-24d0bb4571a5,Diana ,Arnold,jerryjones@example.org ,Italy,premium,active,2022-11-10,True,Web
55bc7842-2df4-437b-a0ce-c82ad7d05898,Brendan,Berg,christopher58@example.net,Kenya,basic,active,2024-05-08,False,Android
ae75520a-3749-4966-9528-09df7bbe00b2,Mark,Nichols,kevin75@example.org,Australia,basic,active,2021-12-13,True,Android
2f94acd0-1c6c-4dc9-a249-8479005d2e9d,Nicole,Hunt,zrogers@example.net,Germany,standard,active,2023-09-20,True,Android
51d0d371-ead9-4ea0-9983-b40454de735e,Arthur,Hunt,erika92@example.net,Morocco,basic,active,2022-07-30,True,iOS
3058f47e-7607-4763-af10-f19ba42ef0f7,Wesley,Mack,aaronmonroe@example.com,Nigeria,standard,suspended,2025-02-22,True,iOS
285df225-7d87-46e1-9bbd-1fbeb86ab7a2,Tyrone,Douglas,gordontrevor@example.net,Kenya,basic,churned,2023-09-21,True,Android
e155abf7-a92e-4344-ada7-f6ea32386203,Christina,Torres,matthew72@example.org,USA,premium,suspended,2024-05-04,False,iOS
441b945c-2772-46dd-9139-bc29cd03db67,Marie,,,,,churned,2022-05-03,False,Android
9f954acd-0cbd-4c5f-9995-95c6c7cc9a90,Thomas,Smith,sandraduran@example.net,USA,standard,churned,2021-04-22,False,Android
8ede6268-1fd1-4f6e-8538-d0e2aa72fd9d,George,Bradford,wadeanthony@example.com,USA,basic,active,2022-09-10,True,Web
00659ee3-68b2-460b-9040-87a1e91194a3,Steven,Powers,jennifer99@example.net,Ghana,basic,active,2023-03-10,True,iOS
71271aee-b640-4a0a-9ddb-6fe7d254c57a,Cynthia,garcia,nelsonmichael@example.com,algeria,basic,suspended,2023-07-09,True,iOS
e9d797e7-fd73-411d-87aa-cf446c3f1832,Kristopher,Conrad,williamsdoris@example.com,Spain,premium,active,2023-12-25,False,Web
6a45c25a-b91b-4e18-ba56-d3a638e5222f,Michael,hawkins,parkerashley@example.org,italy,premium,churned,2022-11-18,True,Web
e0ca5c2a-cf86-4767-81e2-09cea835bc3d,David,Sherman,elizabeth76@example.com,UK,standard,active,2024-10-14,False,Android
65c7d1ff-7c30-40d8-b4af-fc59e65e9aca,Jared ,Kent,fwilson@example.org ,Australia,basic,active,2024-11-14,False,iOS
bd098c68-e852-4858-bf2c-d641fe96e174,Sheila,Bowen,angela02@example.com,USA,basic,active,2023-04-23,True,iOS
eaf14828-6a0a-4ff3-89f2-c23b74202847,Natalie ,Smith,melanie66@example.org ,Italy,basic,active,2022-01-31,True,Android
d5421270-8a18-4a07-a4ae-b840b2ba3e55,David,Hernandez,lisawilliams@example.com,USA,standard,churned,2022-03-21,False,Android
457b54bb-3932-4042-abcc-f7f9cee9f558,Gregg,Kelley,njames@example.com,India,basic,churned,2021-09-24,True,Android
dc5a9923-2013-43bb-9b91-2d36d88f9ad8,Michael ,Young,teresa90@example.org ,Brazil,premium,active,2021-08-16,False,iOS
98a21e52-74d3-4278-9335-5c9103957798,Shane,,,,,active,2022-07-21,False,Android
f9ed9bc5-56b9-489c-a11b-55244ef131d8,Amber,Martinez,joshualeon@example.net,Brazil,standard,active,2025-05-18,True,Android
3455633f-abeb-43b2-9133-5ea90e389e08,Samuel ,Ramsey,paulwilkerson@example.net ,France,basic,active,2025-07-23,True,iOS
5be402bf-f356-4923-8e45-2182c6134f9e,Olivia,Hurley,joseph73@example.net,Spain,premium,active,2022-01-01,False,iOS
06f4c4e1-7ef4-4d95-8f31-e5d816342209,Vanessa,Mcdonald,charleshayes@example.org,Australia,basic,active,2021-08-06,False,Android
61614beb-4b8b-4a3b-a1b1-09b9644a66aa,Candace,Johnson,hbrown@example.com,USA,basic,active,2022-05-29,False,iOS
8dc7e2cc-af1a-4227-8b81-9c19cc37f3f4,Andrew,Salinas,uwallace@example.org,Spain,standard,active,2021-03-19,False,iOS
33c5265d-993f-470d-9bf5-86f4ed2a6b72,Gabriel,Martinez,sherrywilson@example.net,India,premium,active,2023-11-22,False,Android
170af177-858a-4d42-b31d-c6e927faad99,Christopher,Walsh,joshua77@example.net,Italy,basic,churned,2025-07-22,False,Android
d9dfdab0-6f37-454e-a7c3-2c73938fb92d,Brett,Green,tamara54@example.org,USA,premium,churned,2023-09-15,True,Android
6b0719df-b10e-4ab8-acf4-89510fe000f2,Rhonda,Mason,dylanpark@example.net,Portugal,basic,active,2021-04-24,False,Web
598bdbb1-c762-4618-b119-37ddd11ad472,Joseph,,,,,suspended,2021-06-14,False,Android
cce1ad2e-ed83-4eb9-b4d8-a66eec01d80e,Alicia,gomez,smithjill@example.com,germany,basic,active,2023-02-26,False,iOS
15b0f44e-4853-4785-8517-e928ab3b8198,Raymond,Middleton,karen42@example.org,France,basic,active,2023-09-24,True,Android
de5208d1-bc28-4619-8d2e-abab6a181faa,Willie,Aguilar,laurahoffman@example.net,Nigeria,basic,active,2025-01-14,False,iOS
5fe6b756-016b-4d2f-84bc-a859b3ed5f21,Brian,Cooper,garyellis@example.org,France,standard,active,2023-10-21,True,Web
6438415c-886c-4ff0-bdb9-f2fbd2ef9e90,Lisa,Esparza,stephaniehayes@example.net,Italy,premium,active,2021-04-25,True,Android
77e52c93-c863-432c-9540-bec3910c0d29,Deanna,Hernandez,kelly71@example.org,France,basic,active,2023-12-08,True,Android
d5038c0f-f5cd-4d62-bfb6-fca7c2e84b2a,Julie,Mccall,sheila39@example.com,Algeria,basic,active,2021-05-28,True,iOS
1c6846b7-71e8-4ef1-939a-d08ac3a7dd13,Angela ,Esparza,matthew40@example.org ,Brazil,basic,suspended,2021-04-04,True,Android
265b2d51-a6a6-48c6-bfb3-6e8ebb1dc4e7,Patrick,Moody,tbautista@example.org,USA,standard,suspended,2025-08-08,False,Android
2c115f7a-622e-4e26-b400-51e818809fb1,Jacqueline,Mann,wbyrd@example.com,USA,standard,churned,2021-08-06,True,Android
188cb221-dd51-4258-b8f0-8b1d01ac3ee3,Sabrina,hart,allenbrown@example.net,canada,basic,active,2022-11-22,False,Web
d3f3faef-c2a1-40d2-81e2-308dedefb3d9,Jacqueline,Spencer,cynthia39@example.net,Brazil,basic,suspended,2024-03-25,True,iOS
2653ff66-4cab-4e16-98f1-d7a1ee057e2a,David,Bell,mlewis@example.org,Portugal,basic,active,2021-12-22,True,iOS
304e2986-0c72-4821-a840-40dc8ed46686,Michael,Mccann,keithpennington@example.net,USA,basic,active,2024-02-08,True,iOS
38729696-d4dd-4d7d-974a-ef038ae2b2da,Kevin ,Wagner,benjamin64@example.org ,Australia,basic,churned,2024-07-18,False,Android
41071a40-6fb1-435e-857f-c6dd718be7aa,Gabriela,Reynolds,trice@example.org,USA,basic,active,2022-01-03,False,Android
a35dab84-71e8-4311-9b65-1e5dc99bd83e,Elizabeth,rogers,othomas@example.com,canada,basic,active,2025-06-11,False,Android
8f77c54f-9d55-463d-9433-121575990544,Melissa,Franklin,lreed@example.com,UK,standard,active,2023-04-24,True,iOS
47b2d38e-8acb-4f9b-9119-a0c3f91d53e4,Connie,Campbell,john38@example.org,India,standard,churned,2024-06-07,False,Android
d048acf0-9f4a-435c-99af-9d8be209a66e,Rebecca,cardenas,michealvalencia@example.com,nigeria,basic,active,2022-04-28,True,Web
fc76ce6c-84aa-45b2-b326-d8e1867b2b5d,Anthony,Wilson,ncurry@example.com,Portugal,standard,churned,2024-01-11,True,Android
2a636c69-4b75-4509-bcce-580ea7d9860f,Christina,Garcia,richard82@example.com,Canada,basic,active,2021-08-19,False,Android
d5770a4f-0120-44ee-98f2-644a985ab747,Benjamin,Brooks,allenderek@example.com,Portugal,basic,active,2024-10-04,False,iOS
b04492d6-9580-4364-80c4-c7ca309812e1,Janet,Elliott,mbrown@example.com,France,basic,active,2024-06-17,False,Android
553601f3-680e-461a-91e4-df080f6e52d5,Danielle,Davis,andersontina@example.net,USA,standard,suspended,2021-12-27,True,iOS
3e8a8361-7749-4e84-b09e-960642be0b0c,Thomas,collins,ronald76@example.net,spain,basic,active,2023-06-30,True,iOS
3e9a3def-ceb9-458c-8d74-9504dc7cc8ff,Kevin,James,clarkdiane@example.org,UK,standard,active,2025-05-15,True,iOS
d8b09ca2-3ad2-4fc9-bea0-716d3d98eda4,Kristy,,,,,active,2022-03-28,True,Android
8637c3f5-620d-49ed-b519-97b8ff4cb3c5,Joe,Byrd,tsanders@example.net,USA,basic,active,2024-06-02,True,iOS
9bd1a29a-cc25-43e4-b5a8-b8b3ba4993cd,Stephen,Roy,brianrodriguez@example.net,USA,standard,active,2022-07-07,True,iOS
d03e57d4-d783-40db-9260-17973a3c5fc7,Brandon,Cummings,lauriemartinez@example.net,India,basic,active,2023-08-12,True,iOS
4d857586-7d5a-4e96-be8c-524e1341c2be,Michael,Martin,brettdowns@example.com,Germany,premium,active,2025-06-05,False,Web
62f077de-d887-46b3-ab31-1ddeae7a10f0,Molly,Daniels,ahurley@example.com,Tunisia,standard,active,2022-04-16,True,Web
35d4eee1-8747-4e19-bad7-8509e5050db5,Matthew,Park,markkent@example.net,Italy,premium,active,2025-09-11,True,iOS
3dccc356-1b19-4051-b5c5-25c3bac92b46,Maria,parker,jasonmartin@example.org,france,premium,active,2023-06-09,True,Web
e4142d46-a1cc-4af5-b02c-024f46b178dc,Jessica,Campbell,jacqueline60@example.com,Canada,basic,active,2021-01-11,True,iOS
13d1a0a2-67e3-432c-a96f-07598cc10d31,Michael,Cox,hancockteresa@example.org,Portugal,standard,active,2023-05-22,True,Android
07b2f2b9-af2d-4da7-9368-b1801aca05af,Paula ,Shelton,jeremy91@example.com ,Kenya,premium,active,2022-05-08,True,Android
b9019787-469e-48bb-ad94-e575d8321475,Robert,Torres,fhernandez@example.com,India,basic,active,2023-01-05,True,Android
5fcfe8b9-a2d6-421f-90f6-e695cb6d93a4,Lee ,clark,dalton30@example.com ,usa,basic,active,2024-12-11,True,Android
5f6627b7-7f13-466f-9a99-0d21a7648067,Anthony ,Perez,lijessica@example.org ,Australia,premium,active,2021-10-11,False,iOS
a6ec2347-53f4-461c-9afc-781dfe897e0c,James,solis,kelseycarey@example.org,nigeria,basic,active,2024-07-21,True,Android
340189dd-3401-434d-a11b-fd392cc6b91e,Bradley,Barker,steve90@example.org,France,standard,active,2022-08-31,True,iOS
9564c164-4309-4c60-92f9-79ed78e17bba,Andrew,Daniels,millerleah@example.net,Uganda,standard,churned,2025-06-02,False,Android
08cb8f9e-cb1b-4b83-899d-18b847d057e0,Elizabeth,Meadows,markreed@example.net,Germany,premium,active,2024-10-13,True,iOS
f55f1f6e-aa05-4dee-a03e-09ee5f79d8ee,Virginia,Figueroa,jacquelinewilson@example.com,France,basic,active,2023-01-21,True,Android
0179b3ba-5c7e-4305-aadc-f2a51c99a09f,Mary,Holmes,jennifer80@example.com,USA,standard,active,2022-11-17,True,iOS
d02c3588-9eab-45aa-ac91-e7e1ca18daa2,Jocelyn,Dominguez,valerie21@example.org,Italy,premium,active,2024-12-10,True,Android
a4ef7e63-9533-49b2-beca-3e73af90322f,Christian,Lee,cberry@example.net,UK,basic,active,2024-10-25,True,iOS
7a106022-4eee-4350-aea4-c1e405984049,Robert,Martin,manuel58@example.org,France,basic,active,2025-08-26,True,Android
e94199ac-d66a-450a-aa0e-22b3856095e9,Christopher,Brown,tjohnson@example.net,Brazil,standard,active,2024-06-25,True,Android
e7ad1d27-5bd9-44b8-b042-8900e4236b23,Thomas,Chase,ichristian@example.com,India,premium,churned,2022-01-21,False,Android
3a2dec39-1e5e-4a2f-9146-5c1d625cd928,Marc,Baker,ijohnson@example.com,USA,premium,active,2021-06-07,True,iOS
e1c542a6-7cfe-40f9-8c13-828ce2c6f107,Michael,Velez,brennanalexis@example.org,India,basic,churned,2023-12-03,False,iOS
8b26fef1-c687-4a64-96de-f2715523973a,Steven,Caldwell,bradleykoch@example.com,France,standard,suspended,2023-08-29,True,iOS
c31020f6-4b2c-49bb-92f1-d1ab99f24bc9,Lisa,roberts,carol22@example.org,brazil,basic,active,2025-07-01,True,Web
adf6e192-c9e5-4f21-8b36-a9f7b8258b7e,Frederick,Brown,yvette38@example.org,Brazil,basic,active,2024-08-16,False,Android
4e1a19e4-9721-455c-b81a-01b3d180f821,Misty,Erickson,kenneth65@example.net,Brazil,standard,active,2023-07-27,True,iOS
37ba5ada-51d1-4ca4-844b-b740c2f574d3,Kimberly ,Collins,cfrazier@example.net ,Nigeria,basic,active,2023-09-19,True,iOS
ff619f2f-20e8-43f9-a1d1-2893fe9e4893,Sierra,Martin,jeanette78@example.net,Egypt,basic,active,2021-12-07,False,iOS
fc0020b6-4f2f-4568-9155-b8cb77eccb2c,Maria,Mckay,bgarrett@example.net,Spain,basic,active,2024-12-21,False,Android
9582e72f-b831-454e-85e9-1198179a5ef1,Kimberly,Murphy,nelsonscott@example.net,USA,basic,active,2022-10-11,True,iOS
65bb0a3c-f902-431b-86bd-07ea925bdb9b,Kimberly,,,,,churned,2024-09-25,True,iOS
ab1a1743-fc68-4447-8dbf-3db9bded37d4,Corey,Montgomery,jerry37@example.com,France,standard,active,2022-09-10,True,iOS
fd447f9f-8a4f-4dc3-af50-a4fd2a38592c,Alan,Anderson,lisahughes@example.org,Uganda,standard,suspended,2022-10-18,True,Web
f405dbb6-ed28-4b83-aced-ef96c09b13b2,Andrea,Navarro,tuckerjennifer@example.org,Australia,standard,active,2022-08-29,True,iOS
149e98bb-a9fb-4b7e-a9f1-c8339adadff2,Jorge,Ware,operez@example.org,Uganda,premium,active,2021-10-29,False,Android
d1d38550-6d9b-46c2-960b-fd2072b3e4c7,Megan,stephens,dcox@example.com,ghana,basic,active,2023-09-08,False,iOS
3d78d04b-e041-43a8-88a4-c641c9f9bda6,Scott,Jimenez,gailcortez@example.org,Australia,basic,active,2025-09-19,True,iOS
0735aafc-155a-4774-9987-f82f54431bb3,Frances,Griffith,james09@example.net,Germany,standard,active,2023-12-15,True,Web
09437501-438d-4d62-8ea4-4fccec7f76b6,Joseph ,Gonzalez,juliepalmer@example.org ,UK,basic,active,2023-07-02,False,Web
4ea30323-6f8f-4c06-8c51-b22b884df31f,Samantha,,,,,active,2024-05-20,False,Web
8713a215-2dc4-4dfe-b3e6-c29ad9c3ee08,Robert,Esparza,jeremy65@example.org,Tunisia,basic,active,2023-05-26,True,iOS
b2eee385-5af9-4273-9f79-6420a43a58cd,Edwin,browning,kerri84@example.org,germany,basic,suspended,2024-02-23,True,Android
499e2389-3507-4bc4-aa25-3ad556510222,Susan,Wallace,pherrera@example.net,Italy,premium,churned,2022-08-15,True,Android
fc49a14d-49b2-400b-bbf4-1a170a6e32ba,Jose,valenzuela,rebeccajohnson@example.org,tunisia,standard,active,2025-09-08,True,iOS
eed38fcb-f749-403d-9865-c9c9cd4b8ea1,Jennifer,Williams,antonio36@example.org,UK,basic,churned,2022-11-18,True,Web
966483be-8454-4660-b46a-a78326c0d3a4,Richard,Davis,ramireztiffany@example.net,Nigeria,basic,active,2022-07-14,True,Android
4677f6f8-69ab-4fec-aead-4b080c688280,Travis,Smith,melissaparker@example.com,India,standard,active,2022-01-16,False,iOS
b0bc5f37-f3a0-4f4a-b829-6cf866f86236,Troy,Walters,nataliechambers@example.com,Spain,premium,active,2024-04-13,True,Android
00c7f8e2-e62c-43a6-819f-f41cccda783d,Richard,,,,,active,2022-06-22,True,Android
9d909acb-a176-47a5-88bd-8e8aaa4b622c,Kimberly,Jackson,brian05@example.com,Canada,basic,active,2022-08-13,True,Android
b2cfba6d-fad8-4269-849f-e8ec633b69db,Carlos,Harris,cooperdaniel@example.com,India,basic,active,2022-07-22,True,Web
6280b6d2-662d-431d-a133-76ae68875fe8,Cindy,Saunders,teresaclark@example.com,Canada,basic,active,2023-06-13,False,Android
369a41be-cce5-4b18-b822-d346505fe801,Andrew ,Davis,floresjill@example.org ,Italy,standard,active,2023-11-16,False,iOS
7d41fee6-3d05-41d1-a848-66886bc7c91b,Rebecca,Andrade,justin14@example.org,UK,standard,active,2023-08-03,False,iOS
32ba3a20-ea2b-45e9-9e07-e592da9ef72a,Sean,Davis,richard72@example.com,USA,basic,active,2022-12-31,True,iOS
dd057e5a-6c44-492d-a789-b4154966a4f1,Ronald,Bell,rjohnson@example.com,Canada,basic,active,2024-07-10,True,iOS
8759fb9c-1c1c-465b-876e-7cce774f4c2a,Micheal,Kemp,jacksonlisa@example.org,Nigeria,standard,churned,2025-08-21,False,Android
75f72914-5206-41ac-8b40-59dd5c598cc8,Henry,Cantrell,theresabaker@example.net,UK,standard,active,2023-12-31,True,Web
